Health,batch,Location,Subject,Cluster,Count,Total,Other
Non-inflamed,0,Epi,N15,DC2,0,0,0
Non-inflamed,0,Epi,N15,Endothelial,0,0,0
Non-inflamed,0,Epi,N15,Enterocyte Progenitors,0,0,0
Non-inflamed,0,Epi,N15,Enterocytes,0,0,0
Non-inflamed,0,Epi,N15,Enteroendocrine,0,0,0
Non-inflamed,0,Epi,N15,Follicular,0,0,0
Non-inflamed,0,Epi,N15,GC,0,0,0
Non-inflamed,0,Epi,N15,Glia,0,0,0
Non-inflamed,0,Epi,N15,Goblet,0,0,0
Non-inflamed,0,Epi,N15,ILCs,0,0,0
Non-inflamed,0,Epi,N15,Immature Enterocytes 1,0,0,0
Non-inflamed,0,Epi,N15,Immature Enterocytes 2,0,0,0
Non-inflamed,0,Epi,N15,Immature Goblet,0,0,0
Non-inflamed,0,Epi,N15,Inflammatory Fibroblasts,0,0,0
Non-inflamed,0,Epi,N15,Inflammatory Monocytes,0,0,0
Non-inflamed,0,Epi,N15,M cells,0,0,0
Non-inflamed,0,Epi,N15,MT-hi,0,0,0
Non-inflamed,0,Epi,N15,Macrophages,0,0,0
Non-inflamed,0,Epi,N15,Microvascular,0,0,0
Non-inflamed,0,Epi,N15,Myofibroblasts,0,0,0
Non-inflamed,0,Epi,N15,NKs,0,0,0
Non-inflamed,0,Epi,N15,Pericytes,0,0,0
Non-inflamed,0,Epi,N15,Plasma,0,0,0
Non-inflamed,0,Epi,N15,Post-capillary Venules,0,0,0
Non-inflamed,0,Epi,N15,RSPO3+,0,0,0
Non-inflamed,0,Epi,N15,Secretory TA,0,0,0
Non-inflamed,0,Epi,N15,Stem,0,0,0
Non-inflamed,0,Epi,N15,TA 1,0,0,0
Non-inflamed,0,Epi,N15,TA 2,0,0,0
Non-inflamed,0,Epi,N15,Tregs,0,0,0
Non-inflamed,0,Epi,N15,Tuft,0,0,0
Non-inflamed,0,Epi,N15,WNT2B+ Fos-hi,0,0,0
Non-inflamed,0,Epi,N15,WNT2B+ Fos-lo 1,0,0,0
Non-inflamed,0,Epi,N15,WNT2B+ Fos-lo 2,0,0,0
Non-inflamed,0,Epi,N15,WNT5B+ 1,0,0,0
Non-inflamed,0,Epi,N15,WNT5B+ 2,0,0,0
Non-inflamed,0,Epi,N16,Best4+ Enterocytes,0,0,0
Non-inflamed,0,Epi,N16,CD4+ Activated Fos-hi,0,0,0
Non-inflamed,0,Epi,N16,CD4+ Activated Fos-lo,0,0,0
Non-inflamed,0,Epi,N16,CD4+ Memory,0,0,0
Non-inflamed,0,Epi,N16,CD4+ PD1+,0,0,0
Non-inflamed,0,Epi,N16,CD8+ IELs,0,0,0
Non-inflamed,0,Epi,N16,CD8+ IL17+,0,0,0
Non-inflamed,0,Epi,N16,CD8+ LP,0,0,0
Non-inflamed,0,Epi,N16,CD69+ Mast,0,0,0
Non-inflamed,0,Epi,N16,CD69- Mast,0,0,0
Non-inflamed,0,Epi,N16,Cycling B,0,0,0
Non-inflamed,0,Epi,N16,Cycling Monocytes,0,0,0
Non-inflamed,0,Epi,N16,Cycling T,0,0,0
Non-inflamed,0,Epi,N16,Cycling TA,0,0,0
Non-inflamed,0,Epi,N16,DC1,0,0,0
Non-inflamed,0,Epi,N16,DC2,0,0,0
Non-inflamed,0,Epi,N16,Endothelial,0,0,0
Non-inflamed,0,Epi,N16,Enterocyte Progenitors,0,0,0
Non-inflamed,0,Epi,N16,Enterocytes,0,0,0
Non-inflamed,0,Epi,N16,Enteroendocrine,0,0,0
Non-inflamed,0,Epi,N16,Follicular,0,0,0
Non-inflamed,0,Epi,N16,GC,0,0,0
Non-inflamed,0,Epi,N16,Glia,0,0,0
Non-inflamed,0,Epi,N16,Goblet,0,0,0
Non-inflamed,0,Epi,N16,ILCs,0,0,0
Non-inflamed,0,Epi,N16,Immature Enterocytes 1,0,0,0
Non-inflamed,0,Epi,N16,Immature Enterocytes 2,0,0,0
Non-inflamed,0,Epi,N16,Immature Goblet,0,0,0
Non-inflamed,0,Epi,N16,Inflammatory Fibroblasts,0,0,0
Non-inflamed,0,Epi,N16,Inflammatory Monocytes,0,0,0
Non-inflamed,0,Epi,N16,M cells,0,0,0
Non-inflamed,0,Epi,N16,MT-hi,0,0,0
Non-inflamed,0,Epi,N16,Macrophages,0,0,0
Non-inflamed,0,Epi,N16,Microvascular,0,0,0
Non-inflamed,0,Epi,N16,Myofibroblasts,0,0,0
Non-inflamed,0,Epi,N16,NKs,0,0,0
Non-inflamed,0,Epi,N16,Pericytes,0,0,0
Non-inflamed,0,Epi,N16,Plasma,0,0,0
Non-inflamed,0,Epi,N16,Post-capillary Venules,0,0,0
Non-inflamed,0,Epi,N16,RSPO3+,0,0,0
Non-inflamed,0,Epi,N16,Secretory TA,0,0,0
Non-inflamed,0,Epi,N16,Stem,0,0,0
Non-inflamed,0,Epi,N16,TA 1,0,0,0
Non-inflamed,0,Epi,N16,TA 2,0,0,0
Non-inflamed,0,Epi,N16,Tregs,0,0,0
Non-inflamed,0,Epi,N16,Tuft,0,0,0
Non-inflamed,0,Epi,N16,WNT2B+ Fos-hi,0,0,0
Non-inflamed,0,Epi,N16,WNT2B+ Fos-lo 1,0,0,0
Non-inflamed,0,Epi,N16,WNT2B+ Fos-lo 2,0,0,0
Non-inflamed,0,Epi,N16,WNT5B+ 1,0,0,0
Non-inflamed,0,Epi,N16,WNT5B+ 2,0,0,0
Non-inflamed,0,Epi,N17,Best4+ Enterocytes,0,0,0
Non-inflamed,0,Epi,N17,CD4+ Activated Fos-hi,0,0,0
Non-inflamed,0,Epi,N17,CD4+ Activated Fos-lo,0,0,0
Non-inflamed,0,Epi,N17,CD4+ Memory,0,0,0
Non-inflamed,0,Epi,N17,CD4+ PD1+,0,0,0
Non-inflamed,0,Epi,N17,CD8+ IELs,0,0,0
Non-inflamed,0,Epi,N17,CD8+ IL17+,0,0,0
Non-inflamed,0,Epi,N17,CD8+ LP,0,0,0
Non-inflamed,0,Epi,N17,CD69+ Mast,0,0,0
Non-inflamed,0,Epi,N17,CD69- Mast,0,0,0
Non-inflamed,0,Epi,N17,Cycling B,0,0,0
Non-inflamed,0,Epi,N17,Cycling Monocytes,0,0,0
Non-inflamed,0,Epi,N17,Cycling T,0,0,0
Non-inflamed,0,Epi,N17,Cycling TA,0,0,0
Non-inflamed,0,Epi,N17,DC1,0,0,0
Non-inflamed,0,Epi,N17,DC2,0,0,0
Non-inflamed,0,Epi,N17,Endothelial,0,0,0
Non-inflamed,0,Epi,N17,Enterocyte Progenitors,0,0,0
Non-inflamed,0,Epi,N17,Enterocytes,0,0,0
Non-inflamed,0,Epi,N17,Enteroendocrine,0,0,0
Non-inflamed,0,Epi,N17,Follicular,0,0,0
Non-inflamed,0,Epi,N17,GC,0,0,0
Non-inflamed,0,Epi,N17,Glia,0,0,0
Non-inflamed,0,Epi,N17,Goblet,0,0,0
Non-inflamed,0,Epi,N17,ILCs,0,0,0
Non-inflamed,0,Epi,N17,Immature Enterocytes 1,0,0,0
Non-inflamed,0,Epi,N17,Immature Enterocytes 2,0,0,0
Non-inflamed,0,Epi,N17,Immature Goblet,0,0,0
Non-inflamed,0,Epi,N17,Inflammatory Fibroblasts,0,0,0
Non-inflamed,0,Epi,N17,Inflammatory Monocytes,0,0,0
Non-inflamed,0,Epi,N17,M cells,0,0,0
Non-inflamed,0,Epi,N17,MT-hi,0,0,0
Non-inflamed,0,Epi,N17,Macrophages,0,0,0
Non-inflamed,0,Epi,N17,Microvascular,0,0,0
Non-inflamed,0,Epi,N17,Myofibroblasts,0,0,0
Non-inflamed,0,Epi,N17,NKs,0,0,0
Non-inflamed,0,Epi,N17,Pericytes,0,0,0
Non-inflamed,0,Epi,N17,Plasma,0,0,0
Non-inflamed,0,Epi,N17,Post-capillary Venules,0,0,0
Non-inflamed,0,Epi,N17,RSPO3+,0,0,0
Non-inflamed,0,Epi,N17,Secretory TA,0,0,0
Non-inflamed,0,Epi,N17,Stem,0,0,0
Non-inflamed,0,Epi,N17,TA 1,0,0,0
Non-inflamed,0,Epi,N17,TA 2,0,0,0
Non-inflamed,0,Epi,N17,Tregs,0,0,0
Non-inflamed,0,Epi,N17,Tuft,0,0,0
Non-inflamed,0,Epi,N17,WNT2B+ Fos-hi,0,0,0
Non-inflamed,0,Epi,N17,WNT2B+ Fos-lo 1,0,0,0
Non-inflamed,0,Epi,N17,WNT2B+ Fos-lo 2,0,0,0
Non-inflamed,0,Epi,N17,WNT5B+ 1,0,0,0
Non-inflamed,0,Epi,N17,WNT5B+ 2,0,0,0
Non-inflamed,0,Epi,N18,Best4+ Enterocytes,0,0,0
Non-inflamed,0,Epi,N18,CD4+ Activated Fos-hi,0,0,0
Non-inflamed,0,Epi,N18,CD4+ Activated Fos-lo,0,0,0
Non-inflamed,0,Epi,N18,CD4+ Memory,0,0,0
Non-inflamed,0,Epi,N18,CD4+ PD1+,0,0,0
Non-inflamed,0,Epi,N18,CD8+ IELs,0,0,0
Non-inflamed,0,Epi,N18,CD8+ IL17+,0,0,0
Non-inflamed,0,Epi,N18,CD8+ LP,0,0,0
Non-inflamed,0,Epi,N18,CD69+ Mast,0,0,0
Non-inflamed,0,Epi,N18,CD69- Mast,0,0,0
Non-inflamed,0,Epi,N18,Cycling B,0,0,0
Non-inflamed,0,Epi,N18,Cycling Monocytes,0,0,0
Non-inflamed,0,Epi,N18,Cycling T,0,0,0
Non-inflamed,0,Epi,N18,Cycling TA,0,0,0
Non-inflamed,0,Epi,N18,DC1,0,0,0
Non-inflamed,0,Epi,N18,DC2,0,0,0
Non-inflamed,0,Epi,N18,Endothelial,0,0,0
Non-inflamed,0,Epi,N18,Enterocyte Progenitors,0,0,0
Non-inflamed,0,Epi,N18,Enterocytes,0,0,0
Non-inflamed,0,Epi,N18,Enteroendocrine,0,0,0
Non-inflamed,0,Epi,N18,Follicular,0,0,0
Non-inflamed,0,Epi,N18,GC,0,0,0
Non-inflamed,0,Epi,N18,Glia,0,0,0
Non-inflamed,0,Epi,N18,Goblet,0,0,0
Non-inflamed,0,Epi,N18,ILCs,0,0,0
Non-inflamed,0,Epi,N18,Immature Enterocytes 1,0,0,0
Non-inflamed,0,Epi,N18,Immature Enterocytes 2,0,0,0
Non-inflamed,0,Epi,N18,Immature Goblet,0,0,0
Non-inflamed,0,Epi,N18,Inflammatory Fibroblasts,0,0,0
Non-inflamed,0,Epi,N18,Inflammatory Monocytes,0,0,0
Non-inflamed,0,Epi,N18,M cells,0,0,0
Non-inflamed,0,Epi,N18,MT-hi,0,0,0
Non-inflamed,0,Epi,N18,Macrophages,0,0,0
Non-inflamed,0,Epi,N18,Microvascular,0,0,0
Non-inflamed,0,Epi,N18,Myofibroblasts,0,0,0
Non-inflamed,0,Epi,N18,NKs,0,0,0
Non-inflamed,0,Epi,N18,Pericytes,0,0,0
Non-inflamed,0,Epi,N18,Plasma,0,0,0
Non-inflamed,0,Epi,N18,Post-capillary Venules,0,0,0
Non-inflamed,0,Epi,N18,RSPO3+,0,0,0
Non-inflamed,0,Epi,N18,Secretory TA,0,0,0
Non-inflamed,0,Epi,N18,Stem,0,0,0
Non-inflamed,0,Epi,N18,TA 1,0,0,0
Non-inflamed,0,Epi,N18,TA 2,0,0,0
Non-inflamed,0,Epi,N18,Tregs,0,0,0
Non-inflamed,0,Epi,N18,Tuft,0,0,0
Non-inflamed,0,Epi,N18,WNT2B+ Fos-hi,0,0,0
Non-inflamed,0,Epi,N18,WNT2B+ Fos-lo 1,0,0,0
Non-inflamed,0,Epi,N18,WNT2B+ Fos-lo 2,0,0,0
Non-inflamed,0,Epi,N18,WNT5B+ 1,0,0,0
Non-inflamed,0,Epi,N18,WNT5B+ 2,0,0,0
Non-inflamed,0,Epi,N19,Best4+ Enterocytes,57,1711,1654
Non-inflamed,0,Epi,N19,CD4+ Activated Fos-hi,0,1711,1711
Non-inflamed,0,Epi,N19,CD4+ Activated Fos-lo,0,1711,1711
Non-inflamed,0,Epi,N19,CD4+ Memory,0,1711,1711
Non-inflamed,0,Epi,N19,CD4+ PD1+,0,1711,1711
Non-inflamed,0,Epi,N19,CD8+ IELs,0,1711,1711
Non-inflamed,0,Epi,N19,CD8+ IL17+,0,1711,1711
Non-inflamed,0,Epi,N19,CD8+ LP,0,1711,1711
Non-inflamed,0,Epi,N19,CD69+ Mast,0,1711,1711
Non-inflamed,0,Epi,N19,CD69- Mast,0,1711,1711
Non-inflamed,0,Epi,N19,Cycling B,0,1711,1711
Non-inflamed,0,Epi,N19,Cycling Monocytes,0,1711,1711
Non-inflamed,0,Epi,N19,Cycling T,0,1711,1711
Non-inflamed,0,Epi,N19,Cycling TA,211,1711,1500
Non-inflamed,0,Epi,N19,DC1,0,1711,1711
Non-inflamed,0,Epi,N19,DC2,0,1711,1711
Non-inflamed,0,Epi,N19,Endothelial,0,1711,1711
Non-inflamed,0,Epi,N19,Enterocyte Progenitors,189,1711,1522
Non-inflamed,0,Epi,N19,Enterocytes,67,1711,1644
Non-inflamed,0,Epi,N19,Enteroendocrine,6,1711,1705
Non-inflamed,0,Epi,N19,Follicular,0,1711,1711
Non-inflamed,0,Epi,N19,GC,0,1711,1711
Non-inflamed,0,Epi,N19,Glia,0,1711,1711
Non-inflamed,0,Epi,N19,Goblet,48,1711,1663
Non-inflamed,0,Epi,N19,ILCs,0,1711,1711
Non-inflamed,0,Epi,N19,Immature Enterocytes 1,332,1711,1379
Non-inflamed,0,Epi,N19,Immature Enterocytes 2,190,1711,1521
Non-inflamed,0,Epi,N19,Immature Goblet,117,1711,1594
Non-inflamed,0,Epi,N19,Inflammatory Fibroblasts,0,1711,1711
Non-inflamed,0,Epi,N19,Inflammatory Monocytes,0,1711,1711
Non-inflamed,0,Epi,N19,M cells,0,1711,1711
Non-inflamed,0,Epi,N19,MT-hi,0,1711,1711
Non-inflamed,0,Epi,N19,Macrophages,0,1711,1711
Non-inflamed,0,Epi,N19,Microvascular,0,1711,1711
Non-inflamed,0,Epi,N19,Myofibroblasts,0,1711,1711
Non-inflamed,0,Epi,N19,NKs,0,1711,1711
Non-inflamed,0,Epi,N19,Pericytes,0,1711,1711
Non-inflamed,0,Epi,N19,Plasma,0,1711,1711
Non-inflamed,0,Epi,N19,Post-capillary Venules,0,1711,1711
Non-inflamed,0,Epi,N19,RSPO3+,0,1711,1711
Non-inflamed,0,Epi,N19,Secretory TA,86,1711,1625
Non-inflamed,0,Epi,N19,Stem,34,1711,1677
Non-inflamed,0,Epi,N19,TA 1,219,1711,1492
Non-inflamed,0,Epi,N19,TA 2,150,1711,1561
Non-inflamed,0,Epi,N19,Tregs,0,1711,1711
Non-inflamed,0,Epi,N19,Tuft,5,1711,1706
Non-inflamed,0,Epi,N19,WNT2B+ Fos-hi,0,1711,1711
Non-inflamed,0,Epi,N19,WNT2B+ Fos-lo 1,0,1711,1711
Non-inflamed,0,Epi,N19,WNT2B+ Fos-lo 2,0,1711,1711
Non-inflamed,0,Epi,N19,WNT5B+ 1,0,1711,1711
Non-inflamed,0,Epi,N19,WNT5B+ 2,0,1711,1711
Non-inflamed,0,Epi,N20,Best4+ Enterocytes,0,0,0
Non-inflamed,0,Epi,N20,CD4+ Activated Fos-hi,0,0,0
Non-inflamed,0,Epi,N20,CD4+ Activated Fos-lo,0,0,0
Non-inflamed,0,Epi,N20,CD4+ Memory,0,0,0
Non-inflamed,0,Epi,N20,CD4+ PD1+,0,0,0
Non-inflamed,0,Epi,N20,CD8+ IELs,0,0,0
Non-inflamed,0,Epi,N20,CD8+ IL17+,0,0,0
Non-inflamed,0,Epi,N20,CD8+ LP,0,0,0
Non-inflamed,0,Epi,N20,CD69+ Mast,0,0,0
Non-inflamed,0,Epi,N20,CD69- Mast,0,0,0
Non-inflamed,0,Epi,N20,Cycling B,0,0,0
Non-inflamed,0,Epi,N20,Cycling Monocytes,0,0,0
Non-inflamed,0,Epi,N20,Cycling T,0,0,0
Non-inflamed,0,Epi,N20,Cycling TA,0,0,0
Non-inflamed,0,Epi,N20,DC1,0,0,0
Non-inflamed,0,Epi,N20,DC2,0,0,0
Non-inflamed,0,Epi,N20,Endothelial,0,0,0
Non-inflamed,0,Epi,N20,Enterocyte Progenitors,0,0,0
Non-inflamed,0,Epi,N20,Enterocytes,0,0,0
Non-inflamed,0,Epi,N20,Enteroendocrine,0,0,0
Non-inflamed,0,Epi,N20,Follicular,0,0,0
Non-inflamed,0,Epi,N20,GC,0,0,0
Non-inflamed,0,Epi,N20,Glia,0,0,0
Non-inflamed,0,Epi,N20,Goblet,0,0,0
Non-inflamed,0,Epi,N20,ILCs,0,0,0
Non-inflamed,0,Epi,N20,Immature Enterocytes 1,0,0,0
Non-inflamed,0,Epi,N20,Immature Enterocytes 2,0,0,0
Non-inflamed,0,Epi,N20,Immature Goblet,0,0,0
Non-inflamed,0,Epi,N20,Inflammatory Fibroblasts,0,0,0
Non-inflamed,0,Epi,N20,Inflammatory Monocytes,0,0,0
Non-inflamed,0,Epi,N20,M cells,0,0,0
Non-inflamed,0,Epi,N20,MT-hi,0,0,0
Non-inflamed,0,Epi,N20,Macrophages,0,0,0
Non-inflamed,0,Epi,N20,Microvascular,0,0,0
Non-inflamed,0,Epi,N20,Myofibroblasts,0,0,0
Non-inflamed,0,Epi,N20,NKs,0,0,0
Non-inflamed,0,Epi,N20,Pericytes,0,0,0
Non-inflamed,0,Epi,N20,Plasma,0,0,0
Non-inflamed,0,Epi,N20,Post-capillary Venules,0,0,0
Non-inflamed,0,Epi,N20,RSPO3+,0,0,0
Non-inflamed,0,Epi,N20,Secretory TA,0,0,0
Non-inflamed,0,Epi,N20,Stem,0,0,0
Non-inflamed,0,Epi,N20,TA 1,0,0,0
Non-inflamed,0,Epi,N20,TA 2,0,0,0
Non-inflamed,0,Epi,N20,Tregs,0,0,0
Non-inflamed,0,Epi,N20,Tuft,0,0,0
Non-inflamed,0,Epi,N20,WNT2B+ Fos-hi,0,0,0
Non-inflamed,0,Epi,N20,WNT2B+ Fos-lo 1,0,0,0
Non-inflamed,0,Epi,N20,WNT2B+ Fos-lo 2,0,0,0
Non-inflamed,0,Epi,N20,WNT5B+ 1,0,0,0
Non-inflamed,0,Epi,N20,WNT5B+ 2,0,0,0
Non-inflamed,0,Epi,N21,Best4+ Enterocytes,0,0,0
Non-inflamed,0,Epi,N21,CD4+ Activated Fos-hi,0,0,0
Non-inflamed,0,Epi,N21,CD4+ Activated Fos-lo,0,0,0
Non-inflamed,0,Epi,N21,CD4+ Memory,0,0,0
Non-inflamed,0,Epi,N21,CD4+ PD1+,0,0,0
Non-inflamed,0,Epi,N21,CD8+ IELs,0,0,0
Non-inflamed,0,Epi,N21,CD8+ IL17+,0,0,0
Non-inflamed,0,Epi,N21,CD8+ LP,0,0,0
Non-inflamed,0,Epi,N21,CD69+ Mast,0,0,0
Non-inflamed,0,Epi,N21,CD69- Mast,0,0,0
Non-inflamed,0,Epi,N21,Cycling B,0,0,0
Non-inflamed,0,Epi,N21,Cycling Monocytes,0,0,0
Non-inflamed,0,Epi,N21,Cycling T,0,0,0
Non-inflamed,0,Epi,N21,Cycling TA,0,0,0
Non-inflamed,0,Epi,N21,DC1,0,0,0
Non-inflamed,0,Epi,N21,DC2,0,0,0
Non-inflamed,0,Epi,N21,Endothelial,0,0,0
Non-inflamed,0,Epi,N21,Enterocyte Progenitors,0,0,0
Non-inflamed,0,Epi,N21,Enterocytes,0,0,0
Non-inflamed,0,Epi,N21,Enteroendocrine,0,0,0
Non-inflamed,0,Epi,N21,Follicular,0,0,0
Non-inflamed,0,Epi,N21,GC,0,0,0
Non-inflamed,0,Epi,N21,Glia,0,0,0
Non-inflamed,0,Epi,N21,Goblet,0,0,0
Non-inflamed,0,Epi,N21,ILCs,0,0,0
Non-inflamed,0,Epi,N21,Immature Enterocytes 1,0,0,0
Non-inflamed,0,Epi,N21,Immature Enterocytes 2,0,0,0
Non-inflamed,0,Epi,N21,Immature Goblet,0,0,0
Non-inflamed,0,Epi,N21,Inflammatory Fibroblasts,0,0,0
Non-inflamed,0,Epi,N21,Inflammatory Monocytes,0,0,0
Non-inflamed,0,Epi,N21,M cells,0,0,0
Non-inflamed,0,Epi,N21,MT-hi,0,0,0
Non-inflamed,0,Epi,N21,Macrophages,0,0,0
Non-inflamed,0,Epi,N21,Microvascular,0,0,0
Non-inflamed,0,Epi,N21,Myofibroblasts,0,0,0
Non-inflamed,0,Epi,N21,NKs,0,0,0
Non-inflamed,0,Epi,N21,Pericytes,0,0,0
Non-inflamed,0,Epi,N21,Plasma,0,0,0
Non-inflamed,0,Epi,N21,Post-capillary Venules,0,0,0
Non-inflamed,0,Epi,N21,RSPO3+,0,0,0
Non-inflamed,0,Epi,N21,Secretory TA,0,0,0
Non-inflamed,0,Epi,N21,Stem,0,0,0
Non-inflamed,0,Epi,N21,TA 1,0,0,0
Non-inflamed,0,Epi,N21,TA 2,0,0,0
Non-inflamed,0,Epi,N21,Tregs,0,0,0
Non-inflamed,0,Epi,N21,Tuft,0,0,0
Non-inflamed,0,Epi,N21,WNT2B+ Fos-hi,0,0,0
Non-inflamed,0,Epi,N21,WNT2B+ Fos-lo 1,0,0,0
Non-inflamed,0,Epi,N21,WNT2B+ Fos-lo 2,0,0,0
Non-inflamed,0,Epi,N21,WNT5B+ 1,0,0,0
Non-inflamed,0,Epi,N21,WNT5B+ 2,0,0,0
Non-inflamed,0,Epi,N23,Best4+ Enterocytes,103,3595,3492
Non-inflamed,0,Epi,N23,CD4+ Activated Fos-hi,0,3595,3595
Non-inflamed,0,Epi,N23,CD4+ Activated Fos-lo,0,3595,3595
Non-inflamed,0,Epi,N23,CD4+ Memory,0,3595,3595
Non-inflamed,0,Epi,N23,CD4+ PD1+,0,3595,3595
Non-inflamed,0,Epi,N23,CD8+ IELs,0,3595,3595
Non-inflamed,0,Epi,N23,CD8+ IL17+,0,3595,3595
Non-inflamed,0,Epi,N23,CD8+ LP,0,3595,3595
Non-inflamed,0,Epi,N23,CD69+ Mast,0,3595,3595
Non-inflamed,0,Epi,N23,CD69- Mast,0,3595,3595
Non-inflamed,0,Epi,N23,Cycling B,0,3595,3595
Non-inflamed,0,Epi,N23,Cycling Monocytes,0,3595,3595
Non-inflamed,0,Epi,N23,Cycling T,0,3595,3595
Non-inflamed,0,Epi,N23,Cycling TA,430,3595,3165
Non-inflamed,0,Epi,N23,DC1,0,3595,3595
Non-inflamed,0,Epi,N23,DC2,0,3595,3595
Non-inflamed,0,Epi,N23,Endothelial,0,3595,3595
Non-inflamed,0,Epi,N23,Enterocyte Progenitors,338,3595,3257
Non-inflamed,0,Epi,N23,Enterocytes,157,3595,3438
Non-inflamed,0,Epi,N23,Enteroendocrine,24,3595,3571
Non-inflamed,0,Epi,N23,Follicular,0,3595,3595
Non-inflamed,0,Epi,N23,GC,0,3595,3595
Non-inflamed,0,Epi,N23,Glia,0,3595,3595
Non-inflamed,0,Epi,N23,Goblet,86,3595,3509
Non-inflamed,0,Epi,N23,ILCs,0,3595,3595
Non-inflamed,0,Epi,N23,Immature Enterocytes 1,101,3595,3494
Non-inflamed,0,Epi,N23,Immature Enterocytes 2,277,3595,3318
Non-inflamed,0,Epi,N23,Immature Goblet,353,3595,3242
Non-inflamed,0,Epi,N23,Inflammatory Fibroblasts,0,3595,3595
Non-inflamed,0,Epi,N23,Inflammatory Monocytes,0,3595,3595
Non-inflamed,0,Epi,N23,M cells,25,3595,3570
Non-inflamed,0,Epi,N23,MT-hi,0,3595,3595
Non-inflamed,0,Epi,N23,Macrophages,0,3595,3595
Non-inflamed,0,Epi,N23,Microvascular,0,3595,3595
Non-inflamed,0,Epi,N23,Myofibroblasts,0,3595,3595
Non-inflamed,0,Epi,N23,NKs,0,3595,3595
Non-inflamed,0,Epi,N23,Pericytes,0,3595,3595
Non-inflamed,0,Epi,N23,Plasma,0,3595,3595
Non-inflamed,0,Epi,N23,Post-capillary Venules,0,3595,3595
Non-inflamed,0,Epi,N23,RSPO3+,0,3595,3595
Non-inflamed,0,Epi,N23,Secretory TA,286,3595,3309
Non-inflamed,0,Epi,N23,Stem,132,3595,3463
Non-inflamed,0,Epi,N23,TA 1,824,3595,2771
Non-inflamed,0,Epi,N23,TA 2,434,3595,3161
Non-inflamed,0,Epi,N23,Tregs,0,3595,3595
Non-inflamed,0,Epi,N23,Tuft,25,3595,3570
Non-inflamed,0,Epi,N23,WNT2B+ Fos-hi,0,3595,3595
Non-inflamed,0,Epi,N23,WNT2B+ Fos-lo 1,0,3595,3595
Non-inflamed,0,Epi,N23,WNT2B+ Fos-lo 2,0,3595,3595
Non-inflamed,0,Epi,N23,WNT5B+ 1,0,3595,3595
Non-inflamed,0,Epi,N23,WNT5B+ 2,0,3595,3595
Non-inflamed,0,Epi,N24,Best4+ Enterocytes,217,4262,4045
Non-inflamed,0,Epi,N24,CD4+ Activated Fos-hi,0,4262,4262
Non-inflamed,0,Epi,N24,CD4+ Activated Fos-lo,0,4262,4262
Non-inflamed,0,Epi,N24,CD4+ Memory,0,4262,4262
Non-inflamed,0,Epi,N24,CD4+ PD1+,0,4262,4262
Non-inflamed,0,Epi,N24,CD8+ IELs,0,4262,4262
Non-inflamed,0,Epi,N24,CD8+ IL17+,0,4262,4262
Non-inflamed,0,Epi,N24,CD8+ LP,0,4262,4262
Non-inflamed,0,Epi,N24,CD69+ Mast,0,4262,4262
Non-inflamed,0,Epi,N24,CD69- Mast,0,4262,4262
Non-inflamed,0,Epi,N24,Cycling B,0,4262,4262
Non-inflamed,0,Epi,N24,Cycling Monocytes,0,4262,4262
Non-inflamed,0,Epi,N24,Cycling T,0,4262,4262
Non-inflamed,0,Epi,N24,Cycling TA,1083,4262,3179
Non-inflamed,0,Epi,N24,DC1,0,4262,4262
Non-inflamed,0,Epi,N24,DC2,0,4262,4262
Non-inflamed,0,Epi,N24,Endothelial,0,4262,4262
Non-inflamed,0,Epi,N24,Enterocyte Progenitors,137,4262,4125
Non-inflamed,0,Epi,N24,Enterocytes,11,4262,4251
Non-inflamed,0,Epi,N24,Enteroendocrine,14,4262,4248
Non-inflamed,0,Epi,N24,Follicular,0,4262,4262
Non-inflamed,0,Epi,N24,GC,0,4262,4262
Non-inflamed,0,Epi,N24,Glia,0,4262,4262
Non-inflamed,0,Epi,N24,Goblet,44,4262,4218
Non-inflamed,0,Epi,N24,ILCs,0,4262,4262
Non-inflamed,0,Epi,N24,Immature Enterocytes 1,45,4262,4217
Non-inflamed,0,Epi,N24,Immature Enterocytes 2,551,4262,3711
Non-inflamed,0,Epi,N24,Immature Goblet,605,4262,3657
Non-inflamed,0,Epi,N24,Inflammatory Fibroblasts,0,4262,4262
Non-inflamed,0,Epi,N24,Inflammatory Monocytes,0,4262,4262
Non-inflamed,0,Epi,N24,M cells,1,4262,4261
Non-inflamed,0,Epi,N24,MT-hi,0,4262,4262
Non-inflamed,0,Epi,N24,Macrophages,0,4262,4262
Non-inflamed,0,Epi,N24,Microvascular,0,4262,4262
Non-inflamed,0,Epi,N24,Myofibroblasts,0,4262,4262
Non-inflamed,0,Epi,N24,NKs,0,4262,4262
Non-inflamed,0,Epi,N24,Pericytes,0,4262,4262
Non-inflamed,0,Epi,N24,Plasma,0,4262,4262
Non-inflamed,0,Epi,N24,Post-capillary Venules,0,4262,4262
Non-inflamed,0,Epi,N24,RSPO3+,0,4262,4262
Non-inflamed,0,Epi,N24,Secretory TA,172,4262,4090
Non-inflamed,0,Epi,N24,Stem,79,4262,4183
Non-inflamed,0,Epi,N24,TA 1,776,4262,3486
Non-inflamed,0,Epi,N24,TA 2,467,4262,3795
Non-inflamed,0,Epi,N24,Tregs,0,4262,4262
Non-inflamed,0,Epi,N24,Tuft,60,4262,4202
Non-inflamed,0,Epi,N24,WNT2B+ Fos-hi,0,4262,4262
